Brand,Logo,Since,Country,Info
1989STANDARD,https://image.msscdn.net/mfile_s01/_brand/free_medium/1989standard.png?202403110950,SINCE 2022,한국,1989스탠다드(1989STANDARD)는 'A new generation of archive(새로운 세대의 아카이브)'라는 슬로건 아래 과거의 스트릿패션을 트렌디하게 재해석해 일상에서 더욱 자유롭고 편안하게 입을 수 있는 스타일을 제시하는 유니섹스 브랜드입니다.
ROUGHSIDE,https://image.msscdn.net/mfile_s01/_brand/free_medium/roughside.png?202403131157,SINCE 2018,한국,"러프사이드(ROUGHSIDE)는 과거의 거친 질감과 현대의 동시대적인 감성을 각각 한 단면으로서 표현하는 브랜드입니다. 현대인으로 살고 있지만, 과거를 느끼며 빠르고 차갑게 변화하는 사회에서 과거의 기억이 따듯하게 스며들기를 기대합니다."
PERSTEP,https://image.msscdn.net/mfile_s01/_brand/free_medium/perstep.png?202403121454,SINCE 2014,한국,퍼스텝(PERSTEP)은 진화라는 의미를 재해석해 사람들에게 소개하는 브랜드입니다. 퍼스텝의 유니크한 디자인을 통해서 새로운 라이프스타일을 만날 수 있습니다.
MINDBRIDGE,https://image.msscdn.net/mfile_s01/_brand/free_medium/mindbridge.png?202402071120,SINCE 2003,한국,마인드브릿지(MINDBRIDGE)는 모든 이의 일과 삶에 크리에이티브한 영감(Creativity in Work&Life)을 주는 브랜드입니다.
URBANSTOFF,https://image.msscdn.net/mfile_s01/_brand/free_medium/urbanstoff.png?202402161139,SINCE 2013,한국,어반스터프(URBANSTOFF)는 '도시의' '세련된'이란 뜻을 지닌 URBAN과 '직물'이란 의미인 독일어 STOFF의 합성어로 도시형 라이프스타일을 지향하는 현대인의 세련된 컴포터블 캐주얼 룩을 선보입니다. 다양한 소재를 이용해 고품질의 아이템을 디자인하는 브랜드입니다.
VIVASTUDIO,https://image.msscdn.net/mfile_s01/_brand/free_medium/vivastudio.png?202402151145,SINCE 2008,한국,"비바스튜디오(VIVASTUDIO)는 ""코퍼레이트 로큰롤(Corporate Rock'n Roll)""이란 슬로건과 함께 2008년에 론칭했습니다. 고유의 스페셜리티를 유지하며 다양한 캐주얼 아이템을 선보이며, 몸에 잘 맞는 실루엣을 통해 편안한 옷을 만듭니다."
JEEP,https://image.msscdn.net/mfile_s01/_brand/free_medium/jeep.png?202402211509,SINCE 1941,미국,"지프(JEEP)는 자유와 가능성의 상징으로 1941년에 탄생해 지금까지 그 명성을 잇는 브랜드입니다. 지프를 떠올릴 때 가장 먼저 생각이 나는 모험, 자유, 가치 그리고 오리지널리티에 기반을 두고 디자인하며 패션 라인은 오리지널 라인인 지프, 프리미엄 빈티지 캐주얼 지프 스피리트(JEEP SPIRIT), 라이프스타일 콘셉트의 지프 브랜드(JEEP BRAND), 아메리칸 헤리티지 감성의 지프 클래식 컬렉션(JEEP CLASSIC COLLECTION)으로 전개합니다."
THECOLDESTMOMENT,https://image.msscdn.net/mfile_s01/_brand/free_medium/thecoldestmoment.png?202402060848,SINCE 2018,한국,더콜디스트모먼트(THE COLDEST MOMENT)는 주변에 존재하는 다양한 요소들을 우리만의 온도로 해석하고 소통하고자 하는 유스 컬처 브랜드입니다.
BRENSON,https://image.msscdn.net/mfile_s01/_brand/free_medium/brenson.png?202402261847,SINCE 2015,한국,BRENSON(브렌슨)은 트렌디한 감성으로 퀄리티 높은 아이템을 제작하는 브랜드입니다.
NOIRER,https://image.msscdn.net/mfile_s01/_brand/free_medium/noirer.png?202403071527,SINCE 2013,한국,"NOIRER(노이어)는 noir + er’로 불어 ‘noir’의 사전적 의미인 ‘농후한, 짙은, 어두운’이란 단어에, 만드는 사람인 ‘-er’을 붙인 합성어로 말 그대로 해석하면 ‘짙은 옷을 만드는 사람’으로 우리에게 옷이란 입는 사람의 철학과 살아온 과거가 그리고 앞으로의 삶에 대한 조용한 의지가 담겨있다."
TYPESERVICE,https://image.msscdn.net/mfile_s01/_brand/free_medium/typeservice.png?202402081037,SINCE 2021,한국,타입서비스(TYPESERVICE)는 2021년 론칭한 개인의 편안함 속 개성을 찾아내는 브랜드입니다.
THOMASMORE,https://image.msscdn.net/mfile_s01/_brand/free_medium/thomasmore.png?202312040045,SINCE 2007,한국,토마스모어(THOMASMORE)는 심플하고 기본에 충실한 옷을 만듭니다. 정제된 디자인과 그 안에 숨어있는 소소한 디테일들은 우리의 옷을 한층 돋보이게 만들어 줍니다. 토마스모어는 뛰어난 퀄리티에 자연스럽고 세련된 컬렉션을 합리적인 가격으로 선보입니다.
LEMARD,https://image.msscdn.net/mfile_s01/_brand/free_medium/lemard.png?202402161738,SINCE 2021,한국,르마드(LEMARD)는 원단의 텍스처를 기반으로 다양한 실루엣을 선보이는 컨템포러리 이지 웨어 브랜드입니다. 경계가 없는 내추럴한 무드의 라이프스타일을 함께 공유합니다.
MAISONMARGIELA,https://image.msscdn.net/mfile_s01/_brand/free_medium/maisonmargiela.png?202402261845,SINCE 1989,이탈리아,"메종 마르지엘라(MAISON MARGIELA)는 기본적인 것만 남은 기능주의 미학과 함께 ‘해체주의’라는 새로운 패션을 도입해 기존의 패션의 관습에 도전한 브랜드입니다. 의복 구성의 형식을 파괴한 이 개념적 디자이너는 노출된 솔기, 마무리하지 않은 단 처리, 구조의 해체와 재활용 등을 통해 익숙한 의복을 입는 새로운 착장 방식을 보여줍니다."
EBBETSFIELD,https://image.msscdn.net/mfile_s01/_brand/free_medium/ebbetsfield.png?202402161627,SINCE 1988,미국,"이벳필드(EBBETS FIELD)는 미국의 야구와 미식축구, 하키 등 다양한 스포츠 리그의 공식 브랜드로서 높은 퀄리티의 볼캡과 저지 등의 스포츠 웨어를 생산하여 전 세계적으로 두터운 마니아층을 보유하고 있습니다. 브랜드의 헤리티지를 담은 USA 라인부터 애슬레틱 무드의 캐주얼 라인까지 다양한 컬렉션을 전개하고 있습니다."
MANINSTORE,https://image.msscdn.net/mfile_s01/_brand/free_medium/maninstore.png?202401110904,SINCE 2017,한국,맨인스토어(MAN IN STORE)는 기본에 충실하면서도 유행에 뒤처지지 않는 편안하고 베이식한 제품을 합리적인 가격으로 제공하는 프리미엄 자체 제작 브랜드입니다.
TWN,https://image.msscdn.net/mfile_s01/_brand/free_medium/twn.png?202403121451,SINCE 2007,한국,"티떠블유엔(TWN)은 ""바로 지금이 가장 가치 있는 순간이다""로 번역되는 ""The Worth Now""를 슬로건으로 지금 이 순간을 소중히 여기고 즐기며 살자는 모토를 담은 아이템을 디자인하는 브랜드입니다."
MALBONGOLF,https://image.msscdn.net/mfile_s01/_brand/free_medium/malbongolf.png?202403121557,SINCE 2021,미국,"말본 골프(MALBON GOLF)는 패션 디자이너 스테판 말본과 에리카 말본 부부가 론칭한 스트릿 감성의 라이프스타일 골프 웨어 브랜드입니다. 패션 스피릿을 기반으로 골프의 DNA를 담은 말본 골프는 브랜드 고유의 유니크한 색감과 실루엣, 로고 플레이로 영 골퍼를 위한 세련된 필드 룩 스타일과 퍼포먼스 리더십을 제안합니다."
REEBOK,https://image.msscdn.net/mfile_s01/_brand/free_medium/reebok.png?202403110944,SINCE 1895,미국,"리복(REEBOK)은 1895년 세계 최초의 스파이크 러닝화 개발을 시작으로 뛰어난 기술력과 트렌디한 디자인을 집약한 혁신적인 아이템을 선보이는 브랜드입니다. 클럽 C 85, 클래식 레더 등 리복 고유의 클래식 무드를 보여주는 스니커즈 라인은 컬처와 트렌드를 대변하는 아이콘이 되었고, 펌프, 헥사라이트, DMX 등 끊임없이 발전해 온 테크놀로지는 전 세계 스포츠인에게 꾸준히 사랑받고 있습니다. 또한, 활발하게 전개하는 컬래버레이션 라인과 혁신적인 시도를 통해 100여 년이 넘게 지난 지금도 무한한 가능성을 보여주고 있습니다."
ROMANTICCROWN,https://image.msscdn.net/mfile_s01/_brand/free_medium/romanticcrown.png?202403040954,SINCE 2009,한국,로맨틱크라운(ROMANTIC CROWN)은 2009년 `Life is Romantic`이라는 슬로건을 내걸고 론칭한 브랜드입니다. 우리가 살아가는 일상 속 이야기를 컬렉션으로 선보입니다.
BLACKMOMENT,https://image.msscdn.net/mfile_s01/_brand/free_medium/blackmoment.png?202402221755,SINCE 2021,한국,블랙모먼트(BLACK MOMENT)는 어느 시즌이든 항상 트렌디하게 쓰이는 컬러인 블랙과 순간을 의미하는 모먼트의 합성어로 트렌디한 순간을 뜻합니다. 트렌디하면서도 기본에 충실한 아이템을 합리적인 가격으로 디자인하는 브랜드입니다.
KODAK,https://image.msscdn.net/mfile_s01/_brand/free_medium/kodak.png?202403121002,SINCE 1888,미국,코닥(KODAK)은 1888년 세계 최초로 롤필름을 생산하며 사진 문화의 혁신과 대중화를 가져온 미국의 전통 카메라 브랜드입니다. 130년의 시대를 초월하는 혁신과 스타일로 시장을 이끌던 코닥의 오래된 역사와 혁신적인 기술력을 코닥 스타일의 아이코닉한 컬러와 강한 비주얼 무드로 완벽한 스타일을 제안합니다.
WVPROJECT,https://image.msscdn.net/mfile_s01/_brand/free_medium/wvproject.png?202403121536,SINCE 2015,한국,더블유브이프로젝트(WV PROJECT)는 어린아이처럼 순수하고 천진난만한 속내를 드러내지 못한채 어른으로 살아야 하는 요즘 사람들의 모습을 도형을 비롯한 다양한 모티브로 재해석해 패션으로 풀어내는 브랜드입니다.
MAISONMINED,https://image.msscdn.net/mfile_s01/_brand/free_medium/maisonmined.png?202402191533,SINCE 2018,한국,"MAISON MINED(메종 미네드)는 데님 소재를 기반으로 실험적이고 도전적인 스타일을 전개하는 하이엔드 스트릿 브랜드입니다. 브랜드명의 MINED는 DENIM을 반대로 해석해서 지어졌습니다. 품질과 소재 등 기본에 가장 충실하면서도, 자유로움과 시크함을 표현하는 스트릿 실루엣의 아이템을 선보이는 브랜드입니다."
NICEGHOSTCLUB,https://image.msscdn.net/mfile_s01/_brand/free_medium/niceghostclub.png?202403040955,SINCE 2021,한국,"나이스고스트클럽(NICEGHOSTCLUB)은 친절한 유령들의 클럽이라는 키치한 의미를 가진 스트릿 캐주얼 브랜드입니다. 패션, 애니메이션, 스트릿, 고스 및 스케이터 문화에서 영감받은 비주얼과 판타지 요소를 더한 그래픽 아트워크가 특징입니다."
TOPTEN,https://image.msscdn.net/mfile_s01/_brand/free_medium/topten.png?202403141207,SINCE 2012,한국,탑텐(TOPTEN)은 스타일리시한 고품질의 상품을 합리적인 가격으로 제공하는 대한민국의 SPA 브랜드입니다. 성별이나 나이에 상관없이 누구에게나 필요한 베이식 아이템 10가지를 소비자들이 원하는 가장 합리적인 가격으로 제안합니다. 누구나 기분 좋게 입을 수 있는 한 장의 옷이 되도록 탑텐의 노력은 계속됩니다.
LETTERCOMO,https://image.msscdn.net/mfile_s01/_brand/free_medium/lettercomo.png?202403121637,SINCE 2019,한국,레테르코모(LETTERCOMO)는 새로움(New)과 과거(Retro)를 다양한 표현으로 즐길수 있는 이지와 내추럴을 추구하는 브랜드입니다. 과거와 현재의 향수를 느낄 수 있는 레테르만의 감성있는 옷을 만듭니다.
SNOWPEAKAPPAREL,https://image.msscdn.net/mfile_s01/_brand/free_medium/snowpeakapparel.png?202403111752,SINCE 1958,일본,"스노우피크 어패럴(SNOWPEAKAPPAREL)은 세계적인 아웃도어 브랜드 스노우피크의 감성과 기술의 노하우를 바탕으로, 일상과 아웃도어를 모두 서포트할 수 있는 제품을 만듭니다. 평범한 일상 속, 사람과 자연이 어우러지는 생활 가치를 느낄 수 있는 브랜드입니다."
TIMCOMIX,https://image.msscdn.net/mfile_s01/_brand/free_medium/timcomix.png?202403071519,SINCE 2015,멕시코,"팀 코믹스(TIM COMIX)는 파란 외계인 팀과 그의 애완견 다디토 그리고 그의 여자친구 로리타가 함께 세계 평화, 경제, 환경보호, 동물 보호, 비폭력주의를 이야기하는 하나의 세계관을 활용한 아이템을 선보이는 브랜드입니다. 우주와 지구의 평화, 생명의 소중함, 동물과 식물을 존중하는 평화의 메시지가 담긴 팀 코믹스의 다양한 작품들은 세상에 대한 긍정이 담겨 있어, 경험하는 이들로 하여금 일상에서 경험한 상처들을 조금씩 치유해 주는 에너지를 전달합니다."
PLAC,https://image.msscdn.net/mfile_s01/_brand/free_medium/plac.png?202309010754,SINCE 2009,한국,플랙(PLAC)은 심플함의 미학과 일상적인 터치를 통한 디자인을 전개하고 있습니다. 현대적인 소비자들을 위해 브랜드가 가진 특별함을 실현시키고자 합니다.
WKNDRS,https://image.msscdn.net/mfile_s01/_brand/free_medium/wkndrs.png?202403071708,SINCE 2015,한국,"위캔더스(WKNDRS)는 'WEEKENDERS'의 약자로, 주말을 즐기듯 재미있는 일상을 추구하는 브랜드입니다. 스트릿 무드의 캐주얼한 아이템과 편안한 실루엣을 바탕으로 위트 있는 그래픽과 컬러감을 통해 매 시즌 재미있는 룩을 선보입니다. 직접 개발한 패브릭과 부자재로 높은 퀄리티의 컬렉션을 제안하며, 숨어있는 디테일을 통한 완성도 있는 제품이 강점입니다."
LADYVOLUME,https://image.msscdn.net/mfile_s01/_brand/free_medium/ladyvolume.png?202402131143,SINCE 2018,한국,"레이디볼륨(LADY VOLUME)은 절제된 실루엣의 미니멀리즘 패션을 지향하며, 현시대의 흐름에 맞는 트렌디하고 대중적인 스타일을 끊임없이 연구하고 제안합니다. 또한 브랜드 직영 공장을 함께 운영하여 소비자들이 느낄 수 있는 가격 부담은 줄이고, 더욱더 높은 품질과 합리적인 가격대를 추구합니다."
SUPERSUB,https://image.msscdn.net/mfile_s01/_brand/free_medium/supersub.png?202403111136,SINCE 2020,한국,슈퍼서브(SUPERSUB)는 서브컬처를 대표하는 스트릿 신의 다양한 문화적 코드를 담아 자신만의 개성 있는 스타일을 추구하는 유스 세대를 위한 스트릿 캐주얼 웨어를 디자인합니다.
WHOLOVESART,https://image.msscdn.net/mfile_s01/_brand/free_medium/wholovesart.png?202401151606,SINCE 2015,한국,"후러브스아트(WHOLOVESART)는 입을 때 편안하면서도 멋이 나는 의류를 만드려 노력하는 브랜드입니다. 우수한 품질의 의류가 가격도 좋다면 더 좋겠죠, 그래서 저희는 더 노력하고 또 노력합니다."
MOO,https://image.msscdn.net/mfile_s01/_brand/free_medium/moo.png?202401030228,SINCE 2018,한국,엠오오(MOO)는 컨템포러리 트렌드를 기반으로 범용성을 중시합니다. 여느 때와 다를 것 없이 지나가는 평범한 일상에 함께하는 이지 웨어를 제안합니다.
AEAE,https://image.msscdn.net/mfile_s01/_brand/free_medium/aeae.png?202310310046,SINCE 2022,한국,에이이에이이(AEAE)는 매 시즌 하나의 주제에 얽매이지 않고 그 시대에 존재하는 다양한 문화적 요소를 표현하고자 합니다.
